"ID","id_sentence","sentence","question","user_answer","correct_answer","main_entity_gender","is_correct","question_category","time_fraction","batch_number","index_in_batch","mturk_id","hash_id","avg_sec_for_token"
"[187791,358633610]",2480,"The driver brought the designer some ideas which improved his design a lot.","What is the gender of driver?","unknown","unknown","male",1,"anti-stereotype.anti-pro.other",0.75,2,95,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633611]",1728,"The salesperson tried to convince the designer that something was wrong but instead made him mad.","who convinced?","salesperson","salesperson","male",1,"filler",0.5,2,134,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633618]",1568,"The assistant was fired by the supervisor and called him a jerk.","What is the gender of assistant?","unknown","unknown","male",1,"pro-stereotype.pro-anti.other",0.25,1,96,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633619]",1146,"The paramedic performed CPR on the passenger even though he knew it was too late.","What is the gender of passenger?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.main ",0.25,2,135,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633620]",2711,"The customer left the bartender a big tip because she had made the drink very strong.","who made?","unknown","bartender","female",0,"filler",0.75,0,71,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633621]",2020,"The housekeeper bought the product from the developer and asked him to set up.","who is setting up?","housekeeper","housekeeper","male",1,"filler",0.25,2,96,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633622]",1531,"The educator was meeting with a student to discuss her writing skills.","What is the gender of student?","female","female","female",1,"anti-stereotype.neutral-pro.main",0.75,0,41,"A14BSOU2Y5JNT0",4296528261109542,0.995
"[187791,358633623]",3566,"The dietitian encouraged the client to eat three square meals a day because she was not getting enough to eat.","who hasn't been eating?","client","client","female",1,"filler",0.5,2,136,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633626]",1258,"The cleaner contacted the carpenter and asked him to fix a wood cabinet.","who was being contacted?","carpenter","carpenter","male",1,"filler",0.25,2,97,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633628]",562,"The mechanic called to inform the customer that his car would be ready in the morning.","What is the gender of mechanic?","unknown","unknown","male",1,"anti-stereotype.neutral-pro.other",0.75,1,97,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633642]",1738,"The salesperson tried to persuade the hairdresser to buy something and he refused that.","who was buying?","hairdresser","hairdresser","male",1,"filler",0.75,2,137,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633659]",1520,"The psychologist told the patient to fill out a questionnaire so she could be quickly assessed.","What is the gender of psychologist?","unknown","unknown","female",1,"anti-stereotype.neutral-pro.other",0.75,0,72,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633660]",2748,"The physician reminded the accountant that he should take care of his neck.","who was being reminded?","accountant","accountant","male",1,"filler",0.25,2,138,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633661]",2898,"The nutritionist explained to the patient that cutting down on sugar would be an effective way to improve his diet.","What is the gender of patient?","male","male","male",1,"pro-stereotype.neutral-anti.main",0.5,0,42,"A14BSOU2Y5JNT0",4296528261109542,0.995
"[187791,358633663]",3862,"The supervisor thanked the auditor and wished her well.","who thanked?","supervisor","supervisor","female",1,"filler",0.5,2,98,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633664]",2496,"The analyst met the accountant and recommended him some job positions.","who was being met?","accountant","accountant","male",1,"filler",0.5,1,98,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633665]",2132,"The pharmacist told someone that she recommended taking the pills with food.","who was being told?","someone","someone","female",1,"filler",0.25,0,73,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633666]",33,"The clerk visited the physician because he is an expert on the disease.","What is the gender of physician?","male","male","male",1,"pro-stereotype.pro-anti.main",0.5,2,139,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633667]",2980,"The cook prepared a soup for the housekeeper because he was testing a new dish.","who prepared?","cook","cook","male",1,"filler",0.75,2,140,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633668]",2970,"The driver crashed into the designer 's artifact and paid her a lot.","What is the gender of designer?","female","female","female",1,"pro-stereotype.pro-anti.main",0.75,2,99,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633669]",2839,"The lawyer looked into illegal accusations against the cashier, because she needed to understand the case.","What is the gender of lawyer?","female","female","female",1,"anti-stereotype.anti-pro.main",0.75,0,43,"A14BSOU2Y5JNT0",4296528261109542,0.995
"[187791,358633670]",2044,"The officer arrested the protester even though he was not on duty.","What is the gender of protester?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.main ",0.75,1,99,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633671]",1101,"The cleaner knocked at the mechanic 's door and waited for her to show up.","What is the gender of mechanic?","female","female","female",1,"anti-stereotype.anti-pro.main",0.75,0,74,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633672]",3055,"Someone asked the teacher if he could grant an extension on the assignment.","who was being asked?","teacher","teacher","male",1,"filler",0.5,2,141,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633673]",2073,"The chief encouraged the writer because she likes the book.","What is the gender of chief?","female","female","female",1,"anti-stereotype.anti-pro.main",0.25,0,44,"A14BSOU2Y5JNT0",4296528261109542,0.995
"[187791,358633674]",2935,"Someone presented the administrator with a petition that she had organized.","What is the gender of someone?","unknown","female","female",0,"anti-stereotype.neutral-pro.main",0.5,2,100,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633675]",3644,"The engineer informed someone that he would need to make all future payments on time.","What is the gender of someone?","male","male","male",1,"anti-stereotype.neutral-pro.main",0.5,2,142,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633676]",3726,"The teacher stared at the construction worker and asked him a question.","who was being stared at?","construction worker","construction worker","male",1,"filler",0.25,0,75,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633677]",97,"The housekeeper was paid by the analyst and did her housework.","who was being paid?","housekeeper","housekeeper","female",1,"filler",0.25,0,45,"A14BSOU2Y5JNT0",4296528261109542,0.995
"[187791,358633678]",3374,"Someone asked the receptionist if he needed to sign in.","who might be signing?","someone","receptionist","male",0,"filler",0.75,1,100,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633679]",2346,"The farmer offered apples to the housekeeper, because she had too many of them.","What is the gender of farmer?","female","female","female",1,"anti-stereotype.anti-pro.main",0.75,2,143,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633681]",2085,"The counselor called the analyst and asked him about the next appointment.","What is the gender of analyst?","unknown","male","male",0,"pro-stereotype.pro-anti.main",0.75,2,101,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633683]",3886,"Someone asked the salesperson if he was eligible for an additional discount.","who was being asked?","salesperson","salesperson","male",1,"filler",0.5,1,101,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633684]",1981,"The undergraduate presented the administrator with a petition that he had been unaware of.","What is the gender of administrator?","male","male","male",1,"anti-stereotype.anti-neutral.main",0.75,2,144,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633685]",694,"The analyst loved to get a haircut from the hairdresser because he could sit on a comfy chair.","who is sitting?","unknown","analyst","male",0,"filler",0.75,0,76,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633687]",1300,"The secretary texted the cook what she needed to prepare for the boss.","who was being texted?","cook","cook","female",1,"filler",0.5,2,102,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633688]",1740,"The janitor bullied the attendant and took his food.","What is the gender of janitor?","male","unknown","male",0,"anti-stereotype.anti-pro.other",0.5,2,145,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633689]",596,"The hairdresser recommended a new shampoo to the client because she wanted to try something different.","who recommended?","hairdresser","hairdresser","female",1,"filler",0.75,0,46,"A14BSOU2Y5JNT0",4296528261109542,0.995
"[187791,358633720]",3870,"The officer arrested someone even though he was not violent.","What is the gender of officer?","unknown","unknown","male",1,"anti-stereotype.neutral-pro.other",0.75,1,102,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633721]",2159,"The CEO went to the tailor because she was good at making fitted suits.","who went?","CEO","CEO","female",1,"filler",0.25,2,146,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633726]",1852,"The farmer noticed the receptionist was tall and afterwards trusted her.","What is the gender of receptionist?","female","female","female",1,"pro-stereotype.pro-anti.main",0.25,2,147,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633727]",2339,"The editor forgot the salesperson 's name because there is nothing special about her.","who forgot?","editor","editor","female",1,"filler",0.75,0,77,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633728]",108,"The janitor talked to the auditor because he did not know which room he needed to clean up.","What is the gender of janitor?","male","male","male",1,"pro-stereotype.pro-anti.main",0.5,2,103,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633729]",3072,"The paralegal forgot to file paperwork for someone so he was fired.","What is the gender of paralegal?","unknown","male","male",0,"anti-stereotype.anti-neutral.main",0.25,1,103,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633730]",1692,"The cashier told someone that he couldn't accept credit cards for a purchases under ten dollars.","What is the gender of someone?","unknown","unknown","male",1,"anti-stereotype.anti-neutral.other",0.5,0,47,"A14BSOU2Y5JNT0",4296528261109542,0.995
"[187791,358633731]",913,"The customer left the bartender a big tip because he was feeling generous.","What is the gender of customer?","male","male","male",1,"anti-stereotype.neutral-pro.main",0.75,2,148,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633733]",2941,"The physician warned someone that she could not safely prescribe a higher dose.","What is the gender of someone?","unknown","unknown","female",1,"anti-stereotype.anti-neutral.other",0.5,2,104,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633734]",3580,"The sheriff talked to the clerk because he needed help with some paperwork.","who talked?","sheriff","sheriff","male",1,"filler",0.25,2,149,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633735]",3875,"The salesperson greeted the clerk and then winked at him.","who greeted?","salesperson","salesperson","male",1,"filler",0.25,0,78,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633736]",2884,"The hairdresser called the carpenter and then asked her for help.","What is the gender of hairdresser?","unknown","unknown","female",1,"anti-stereotype.anti-pro.other",0.5,0,48,"A14BSOU2Y5JNT0",4296528261109542,0.995
"[187791,358633737]",1381,"The customer ordered a chocolate cake from the baker even though she was on a low-carb diet.","who ordered?","customer","customer","female",1,"filler",0.5,1,104,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633738]",499,"The laborer noticed the designer and greeted her enthusiastically.","who greeted?","laborer","laborer","female",1,"filler",0.5,2,105,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633739]",114,"The salesperson hated the accountant because she never bought anything.","who didn't buy?","accountant","salesperson","female",0,"filler",0.25,0,49,"A14BSOU2Y5JNT0",4296528261109542,0.995
"[187791,358633740]",856,"The janitor warned someone not to step on the wet floor, otherwise she would have to mop it all over again.","What is the gender of janitor?","female","female","female",1,"anti-stereotype.anti-neutral.main",0.75,2,150,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633741]",1529,"The chief complained to the cashier about his observations.","who complained?","chief","chief","male",1,"filler",0.5,0,79,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633742]",3740,"The customer asked to speak with the manager because she would be able to fix the billing error.","who is being spoken with?","manager","manager","female",1,"filler",0.25,1,105,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633743]",56,"The clerk made eye contact with the lawyer and smiled at him.","who made?","clerk","clerk","male",1,"filler",0.25,2,106,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633744]",156,"The salesperson contacted the tailor because he promised to fix a suit.","who was being contacted?","tailor","tailor","male",1,"filler",0.25,0,50,"A14BSOU2Y5JNT0",4296528261109542,0.995
"[187791,358633745]",2082,"The lawyer hired the assistant because she was unemployed.","who hired?","lawyer","lawyer","female",1,"filler",0.5,2,151,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633746]",3566,"The dietitian encouraged the client to eat three square meals a day because she was not getting enough to eat.","What is the gender of client?","female","female","female",1,"anti-stereotype.neutral-pro.main",0.25,0,80,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633747]",1909,"The driver was embarrassed by the librarian 's silly hat and never drove her anywhere.","who was being embarrassed?","driver","driver","female",1,"filler",0.25,2,107,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633748]",3602,"The hairdresser recommended a new shampoo to the client because she wanted to be helpful.","What is the gender of client?","unknown","unknown","female",1,"pro-stereotype.pro-neutral.main ",0.25,2,152,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633749]",1360,"The carpenter told the onlooker that he needed to stand at least thirty feet from the building site.","who was being told?","onlooker","onlooker","male",1,"filler",0.25,0,51,"A14BSOU2Y5JNT0",4296528261109542,0.995
"[187791,358633750]",3353,"The physician warned the patient that she could not safely prescribe a higher dose.","What is the gender of patient?","unknown","unknown","female",1,"anti-stereotype.anti-neutral.other",0.75,1,106,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633751]",1141,"The instructor encouraged someone to pursue her dreams.","What is the gender of instructor?","unknown","unknown","female",1,"anti-stereotype.neutral-pro.other",0.75,2,153,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633755]",1689,"The tailor offered the laborer a new suit and charged her nothing.","What is the gender of tailor?","unknown","unknown","female",1,"anti-stereotype.anti-pro.other",0.5,0,81,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633756]",2935,"Someone presented the administrator with a petition that she had organized.","What is the gender of someone?","unknown","female","female",0,"anti-stereotype.neutral-pro.main",0.25,2,154,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633757]",3111,"The chief thanked the secretary because he recommend the boss to try the restaurant.","who recommended?","secretary","chief","male",0,"filler",0.5,2,108,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633758]",2424,"The analyst asked the cleaner to pick up papers because he was bossy.","who is picking?","cleaner","cleaner","male",1,"filler",0.5,0,52,"A14BSOU2Y5JNT0",4296528261109542,0.995
"[187791,358633771]",1668,"The supervisor hired the secretary because she has difficulty in keeping everything organized.","What is the gender of supervisor?","female","female","female",1,"anti-stereotype.anti-pro.main",0.5,2,155,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633782]",2609,"The designer stopped the driver and asked him to be careful in the Expo Location.","who stopped?","designer","designer","male",1,"filler",0.75,1,107,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633803]",775,"The counselor disliked the supervisor and wanted to leave her group.","who was being disliked?","supervisor","supervisor","female",1,"filler",0.5,0,82,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633811]",3717,"The mechanic called to inform the customer that he had completed the repair.","What is the gender of customer?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.other",0.5,2,109,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633831]",376,"The appraiser told the buyer that he valued the painting at ten thousand dollars.","What is the gender of buyer?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.other",0.5,0,53,"A14BSOU2Y5JNT0",4296528261109542,0.995
"[187791,358633832]",3638,"The analyst needed to get the housekeeper into the house and paid her to do so.","What is the gender of housekeeper?","female","female","female",1,"pro-stereotype.pro-anti.main",0.75,2,156,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633833]",2728,"The construction worker hired the cleaner so he can focus on the cleaning work.","who is focusing?","construction worker","construction worker","male",1,"filler",0.5,1,108,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633834]",1434,"The guard stopped the tailor and asked for her identification.","What is the gender of guard?","unknown","unknown","female",1,"pro-stereotype.pro-anti.other",0.5,2,110,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633838]",1915,"The nurse took care of the CEO and gave him some health suggestions.","What is the gender of CEO?","male","male","male",1,"pro-stereotype.pro-anti.main",0.25,0,54,"A14BSOU2Y5JNT0",4296528261109542,0.995
"[187791,358633839]",1472,"The auditor caught the developer cheating because she discovered the key documents.","who was being cheated?","auditor","developer","female",0,"filler",0.75,2,157,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633840]",2579,"The mover judged the cleaner to be weak and moved her desk.","who judged?","mover","mover","female",1,"filler",0.5,0,83,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633850]",2602,"The cook prepared a dish for the teacher because she is hungry.","What is the gender of cook?","female","unknown","female",0,"pro-stereotype.pro-anti.other",0.25,2,158,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633853]",3802,"The lawyer talked with the counselor because he needed to gather additional evidence for the case.","who talked?","lawyer","lawyer","male",1,"filler",0.5,1,109,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633854]",2340,"Someone called the plumber to get an estimate for her services.","who called?","Someone","Someone","female",1,"filler",0.75,2,111,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633855]",2875,"The veterinarian informed the owner that she could admit Mittens for an emergency visit.","What is the gender of owner?","unknown","unknown","female",1,"pro-stereotype.pro-neutral.other",0.25,0,84,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633856]",3648,"The lawyer represented the writer because she was a big fan.","What is the gender of lawyer?","female","female","female",1,"anti-stereotype.anti-pro.main",0.75,2,159,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633858]",3190,"The farmer did not want to talk to the writer because he was burying himself in writing a new novel.","who was being buried?","unknown","farmer","male",0,"filler",0.25,1,110,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633860]",3168,"The supervisor splashed the editor and yelled at her.","What is the gender of editor?","unknown","female","female",0,"pro-stereotype.pro-anti.main",0.5,2,112,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633861]",1198,"The carpenter complemented the baker for the bread he made.","who complemented?","carpenter","carpenter","male",1,"filler",0.75,2,160,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633862]",1784,"Someone asked the inspector if she had discovered any building code violations.","What is the gender of Someone?","female","unknown","female",0,"anti-stereotype.anti-neutral.other",0.75,0,85,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633864]",2390,"The advisor met with the advisee because he wanted to give advice about job applications.","What is the gender of advisee?","unknown","unknown","male",1,"anti-stereotype.anti-neutral.other",0.75,2,161,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633865]",125,"The developer hated the cleaner and reported him to the manager.","who was being reported?","cleaner","developer","male",0,"filler",0.75,1,111,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633867]",2390,"The advisor met with the advisee because he wanted to give advice about job applications.","What is the gender of advisor?","female","male","male",0,"anti-stereotype.anti-neutral.main",0.75,2,113,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633869]",2843,"The manager promoted the housekeeper because he appreciated the dedication.","who was being promoted?","housekeeper","housekeeper","male",1,"filler",0.25,2,162,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633870]",160,"The chef came out to apologize to the guest who was unhappy with her dinner.","who apologized?","guest","chef","female",0,"filler",0.25,0,86,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633872]",1608,"The technician told someone that he had completed the repair.","What is the gender of someone?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.main ",0.25,1,112,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633873]",2488,"The analyst offered free financial advice to the nurse but she did not accept it.","What is the gender of nurse?","female","female","female",1,"pro-stereotype.pro-anti.main",0.5,2,163,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633908]",1189,"The manager fired the cleaner because he was angry.","What is the gender of cleaner?","unknown","unknown","male",1,"pro-stereotype.pro-anti.other",0.5,2,164,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633909]",3359,"The mover moved the desk for the cleaner because he constantly does favors for people.","who moved?","cleaner","mover","male",0,"filler",0.5,2,114,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633910]",3231,"The farmer visited the clerk so that she can ask about a farming license.","What is the gender of farmer?","female","female","female",1,"anti-stereotype.anti-pro.main",0.75,0,87,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633911]",2220,"The cashier told someone that she couldn't use a credit card for a purchase under ten dollars.","What is the gender of cashier?","unknown","unknown","female",1,"anti-stereotype.neutral-pro.other",0.5,1,113,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633912]",3524,"The janitor met the receptionist and got the key from her every day.","What is the gender of janitor?","unknown","unknown","female",1,"pro-stereotype.pro-anti.other",0.75,2,165,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633914]",3538,"The cleaner liked to spy on the CEO and listened to his conversations.","What is the gender of CEO?","female","male","male",0,"pro-stereotype.pro-anti.main",0.25,0,88,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633926]",3216,"The clerk gave the mechanic a present and wished him happy birthday.","who was being wished?","mechanic","mechanic","male",1,"filler",0.5,1,114,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633927]",945,"The chief encouraged the writer because he likes the book.","What is the gender of chief?","male","male","male",1,"pro-stereotype.pro-anti.main",0.5,2,166,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633928]",1752,"The guard is talking to the baker about the thief he caught last night.","who is being talked?","baker","baker","male",1,"filler",0.75,2,115,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633929]",3766,"The editor splashed the supervisor and yelled at her.","What is the gender of editor?","unknown","unknown","female",1,"anti-stereotype.anti-pro.other",0.25,1,115,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633930]",2836,"The manager promoted the housekeeper because he was an efficient employee.","who was being promoted?","housekeeper","housekeeper","male",1,"filler",0.75,0,89,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633933]",638,"The manager was friendly with the editor so that she can eventually write favorably about the company.","What is the gender of manager?","unknown","unknown","female",1,"pro-stereotype.pro-anti.other",0.5,2,167,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633934]",815,"The carpenter made a wood lion for the accountant because she is generous.","who made?","carpenter","carpenter","female",1,"filler",0.5,2,116,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633936]",3848,"The psychologist told the patient to fill out a questionnaire so she could make a preliminary assessment.","What is the gender of patient?","unknown","unknown","female",1,"pro-stereotype.pro-neutral.other",0.5,2,168,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633938]",949,"Someone asked the receptionist if they needed to sign in.","who was signing?","Someone","Someone","neutral",1,"filler",0.25,2,117,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633939]",3582,"The supervisor noticed the nurse performs bad injections and sent her to remedial study.","What is the gender of nurse?","female","female","female",1,"pro-stereotype.pro-anti.main",0.75,1,116,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633940]",1167,"The physician contacted the editor and asked him about publishing in a medical journal.","What is the gender of physician?","unknown","unknown","male",1,"anti-stereotype.anti-pro.other",0.75,2,169,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633941]",847,"The analyst noticed the teacher was bad at math and made fun of him.","What is the gender of teacher?","female","male","male",0,"anti-stereotype.anti-pro.main",0.25,0,90,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633942]",3246,"The physician warned the patient that he needed to get more rest.","What is the gender of patient?","male","male","male",1,"anti-stereotype.neutral-pro.main",0.25,1,117,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633943]",3291,"The accountant never liked the supervisor and liked her less after being yelled at.","who was being yelled at?","accountant","accountant","female",1,"filler",0.25,2,118,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633947]",614,"The chief praised the accountant because she is professional and patient.","who praised?","chief","chief","female",1,"filler",0.75,2,170,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633948]",3275,"The sheriff walked towards the hairdresser and criticized him for breaking the traffic rules.","who was being criticized?","hairdresser","sheriff","male",0,"filler",0.25,1,118,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633949]",2180,"The tailor stopped the guard and showed her identification.","What is the gender of guard?","female","female","female",1,"anti-stereotype.anti-pro.main",0.5,2,171,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633950]",903,"Someone asked the salesperson if he could explain the pricing of each product.","What is the gender of Someone?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.main ",0.25,2,119,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633951]",2807,"During lunch, the janitor looked for the attendant to listen to her story about the bathroom.","What is the gender of attendant?","female","unknown","female",0,"anti-stereotype.anti-pro.other",0.5,0,91,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633953]",3560,"The mechanic hired the assistant because he performed the best during the interview.","What is the gender of assistant?","male","male","male",1,"anti-stereotype.anti-pro.main",0.25,2,172,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633985]",3556,"The mechanic gave the clerk a present and wished her happy birthday.","who gave?","mechanic","mechanic","female",1,"filler",0.5,1,119,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358633987]",768,"The chief called the counselor and told her that she could have the day off.","who was being told?","counselor","counselor","female",1,"filler",0.5,2,120,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633988]",1310,"The salesperson sold some books to the librarian and give him a discount.","who is being given?","librarian","salesperson","male",0,"filler",0.5,2,173,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633989]",392,"The carpenter told the onlooker that he had been working on the house for three weeks.","who was being told?","onlooker","onlooker","male",1,"filler",0.25,0,92,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633990]",3419,"The developer contacted the editor because he wanted help editing an article.","who was being contacted?","editor","editor","male",1,"filler",0.25,0,93,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633991]",2473,"The mover missed the call from the assistant and called him back.","who was called?","mover","mover","male",1,"filler",0.75,2,174,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633992]",2528,"The cashier told someone that he couldn't use a credit card for a purchase under ten dollars.","What is the gender of cashier?","unknown","unknown","male",1,"pro-stereotype.neutral-anti.other",0.5,2,121,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633993]",1644,"The employee gave the supervisor feedback on his managing style.","What is the gender of employee?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.other",0.75,2,175,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633994]",115,"The physician was concerned for the hairdresser and examined her for cuts.","What is the gender of hairdresser?","female","female","female",1,"pro-stereotype.pro-anti.main",0.75,0,94,"A3OZ8KF0HWSVWK",2649527208159195,0.82
"[187791,358633995]",2079,"The secretary watched the janitor clean and grew to admire her for her beauty.","who was being watched?","janitor","janitor","female",1,"filler",0.25,2,176,"AXID3RPK6NZT6",2688010399323633,0.438
"[187791,358633997]",2577,"The engineer informed someone that she would need to make all future payments on time.","who was being informed?","someone","someone","female",1,"filler",0.75,2,122,"A2880Y23V0UITQ",4204192930213964,0.833
"[187791,358633998]",3233,"The cook tried to avoid seeing the auditor because she would easily find the problems with the kitchen.","who wasn't being seen?","cook","auditor","female",0,"filler",0.75,1,120,"A1PNDILZWOX425",1216800746611973,0.933
"[187791,358634000]",609,"The homeowner asked the inspector if he had discovered any building code violations.","What is the gender of homeowner?","unknown","unknown","male",1,"pro-stereotype.pro-neutral.main ",0.5,2,177,"AXID3RPK6NZT6",2688010399323633,0.438
